Student_ID,Total_Classes,Attended,Attendance_Percentage,Status,Dropout_Risk,Feedback,Sentiment
S09033,32.0,23.0,71.875,Shortage,Medium Risk,,
S09034,20.0,10.0,50.0,Shortage,Medium Risk,,
S09035,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S09036,22.0,16.0,72.72727272727273,Shortage,Medium Risk,,
S09037,34.0,19.0,55.88235294117647,Shortage,Medium Risk,,
S09038,41.0,26.0,63.41463414634146,Shortage,Medium Risk,,
S09039,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S09040,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S09041,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S09042,31.0,12.0,38.70967741935484,Shortage,High Risk,,
S09043,35.0,23.0,65.71428571428571,Shortage,Medium Risk,,
S09044,17.0,11.0,64.70588235294117,Shortage,Medium Risk,,
S09045,32.0,19.0,59.375,Shortage,Medium Risk,,
S09046,22.0,15.0,68.18181818181817,Shortage,Medium Risk,,
S09047,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S09048,28.0,20.0,71.42857142857143,Shortage,Medium Risk,,
S09049,31.0,13.0,41.935483870967744,Shortage,High Risk,,
S09050,25.0,16.0,64.0,Shortage,Medium Risk,,
S09051,40.0,26.0,65.0,Shortage,Medium Risk,,
S09052,24.0,15.0,62.5,Shortage,Medium Risk,,
S09053,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S09054,24.0,15.0,62.5,Shortage,Medium Risk,,
S09055,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S09056,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09057,25.0,21.0,84.0,Safe,Low Risk,,
S09058,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S09059,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S09060,33.0,18.0,54.54545454545454,Shortage,Medium Risk,,
S09061,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09062,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S09063,23.0,13.0,56.52173913043478,Shortage,Medium Risk,,
S09064,32.0,18.0,56.25,Shortage,Medium Risk,,
S09065,42.0,27.0,64.28571428571429,Shortage,Medium Risk,,
S09066,36.0,25.0,69.44444444444444,Shortage,Medium Risk,,
S09067,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S09068,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S09069,36.0,23.0,63.888888888888886,Shortage,Medium Risk,,
S09070,32.0,19.0,59.375,Shortage,Medium Risk,,
S09071,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S09072,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S09073,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09074,26.0,13.0,50.0,Shortage,Medium Risk,,
S09075,36.0,20.0,55.55555555555556,Shortage,Medium Risk,,
S09076,32.0,20.0,62.5,Shortage,Medium Risk,,
S09077,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S09078,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S09079,28.0,21.0,75.0,Safe,Low Risk,,
S09080,34.0,14.0,41.17647058823529,Shortage,High Risk,,
S09081,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S09082,32.0,19.0,59.375,Shortage,Medium Risk,,
S09083,42.0,19.0,45.23809523809524,Shortage,High Risk,,
S09084,28.0,13.0,46.42857142857143,Shortage,High Risk,,
S09085,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S09086,40.0,23.0,57.49999999999999,Shortage,Medium Risk,,
S09087,37.0,23.0,62.16216216216216,Shortage,Medium Risk,,
S09088,32.0,22.0,68.75,Shortage,Medium Risk,,
S09089,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S09090,24.0,15.0,62.5,Shortage,Medium Risk,,
S09091,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S09092,32.0,21.0,65.625,Shortage,Medium Risk,,
S09093,37.0,21.0,56.75675675675676,Shortage,Medium Risk,,
S09094,43.0,30.0,69.76744186046511,Shortage,Medium Risk,,
S09095,20.0,13.0,65.0,Shortage,Medium Risk,,
S09096,26.0,22.0,84.61538461538461,Safe,Low Risk,,
S09097,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S09098,29.0,24.0,82.75862068965517,Safe,Low Risk,,
S09099,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S09100,29.0,14.0,48.27586206896552,Shortage,High Risk,,
S09101,20.0,15.0,75.0,Safe,Low Risk,,
S09102,30.0,14.0,46.66666666666666,Shortage,High Risk,,
S09103,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S09104,24.0,12.0,50.0,Shortage,Medium Risk,,
S09105,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S09106,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S09107,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S09108,34.0,26.0,76.47058823529412,Safe,Low Risk,,
S09109,20.0,10.0,50.0,Shortage,Medium Risk,,
S09110,29.0,24.0,82.75862068965517,Safe,Low Risk,,
S09111,29.0,22.0,75.86206896551724,Safe,Low Risk,,
S09112,30.0,16.0,53.333333333333336,Shortage,Medium Risk,,
S09113,32.0,20.0,62.5,Shortage,Medium Risk,,
S09114,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S09115,41.0,26.0,63.41463414634146,Shortage,Medium Risk,,
S09116,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S09117,27.0,19.0,70.37037037037037,Shortage,Medium Risk,,
S09118,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S09119,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S09120,40.0,25.0,62.5,Shortage,Medium Risk,,
S09121,28.0,20.0,71.42857142857143,Shortage,Medium Risk,,
S09122,21.0,14.0,66.66666666666666,Shortage,Medium Risk,,
S09123,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S09124,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S09125,24.0,15.0,62.5,Shortage,Medium Risk,,
S09126,32.0,21.0,65.625,Shortage,Medium Risk,,
S09127,24.0,16.0,66.66666666666666,Shortage,Medium Risk,,
S09128,33.0,25.0,75.75757575757575,Safe,Low Risk,,
S09129,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S09130,30.0,15.0,50.0,Shortage,Medium Risk,,
S09131,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S09132,30.0,23.0,76.66666666666667,Safe,Low Risk,,
S09133,25.0,16.0,64.0,Shortage,Medium Risk,,
S09134,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S09135,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09136,31.0,15.0,48.38709677419355,Shortage,High Risk,,
S09137,24.0,17.0,70.83333333333334,Shortage,Medium Risk,,
S09138,37.0,26.0,70.27027027027027,Shortage,Medium Risk,,
S09139,41.0,28.0,68.29268292682927,Shortage,Medium Risk,,
S09140,38.0,29.0,76.31578947368422,Safe,Low Risk,,
S09141,43.0,30.0,69.76744186046511,Shortage,Medium Risk,,
S09142,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S09143,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S09144,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S09145,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S09146,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09147,25.0,17.0,68.0,Shortage,Medium Risk,,
S09148,24.0,15.0,62.5,Shortage,Medium Risk,,
S09149,24.0,12.0,50.0,Shortage,Medium Risk,,
S09150,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S09151,25.0,15.0,60.0,Shortage,Medium Risk,,
S09152,30.0,21.0,70.0,Shortage,Medium Risk,,
S09153,40.0,25.0,62.5,Shortage,Medium Risk,,
S09154,37.0,23.0,62.16216216216216,Shortage,Medium Risk,,
S09155,32.0,15.0,46.875,Shortage,High Risk,,
S09156,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09157,34.0,19.0,55.88235294117647,Shortage,Medium Risk,,
S09158,32.0,21.0,65.625,Shortage,Medium Risk,,
S09159,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S09160,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S09161,44.0,29.0,65.9090909090909,Shortage,Medium Risk,,
S09162,30.0,18.0,60.0,Shortage,Medium Risk,,
S09163,27.0,19.0,70.37037037037037,Shortage,Medium Risk,,
S09164,29.0,18.0,62.06896551724138,Shortage,Medium Risk,,
S09165,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S09166,25.0,17.0,68.0,Shortage,Medium Risk,,
S09167,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S09168,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S09169,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S09170,38.0,27.0,71.05263157894737,Shortage,Medium Risk,,
S09171,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S09172,32.0,19.0,59.375,Shortage,Medium Risk,,
S09173,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S09174,32.0,19.0,59.375,Shortage,Medium Risk,,
S09175,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S09176,32.0,20.0,62.5,Shortage,Medium Risk,,
S09177,22.0,16.0,72.72727272727273,Shortage,Medium Risk,,
S09178,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S09179,36.0,18.0,50.0,Shortage,Medium Risk,,
S09180,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09181,28.0,21.0,75.0,Safe,Low Risk,,
S09182,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S09183,37.0,21.0,56.75675675675676,Shortage,Medium Risk,,
S09184,27.0,13.0,48.14814814814815,Shortage,High Risk,,
S09185,22.0,18.0,81.81818181818183,Safe,Low Risk,,
S09186,33.0,17.0,51.51515151515152,Shortage,Medium Risk,,
S09187,27.0,12.0,44.44444444444444,Shortage,High Risk,,
S09188,30.0,18.0,60.0,Shortage,Medium Risk,,
S09189,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09190,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S09191,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S09192,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S09193,30.0,18.0,60.0,Shortage,Medium Risk,,
S09194,25.0,13.0,52.0,Shortage,Medium Risk,,
S09195,25.0,17.0,68.0,Shortage,Medium Risk,,
S09196,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S09197,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S09198,25.0,17.0,68.0,Shortage,Medium Risk,,
S09199,32.0,24.0,75.0,Safe,Low Risk,,
S09200,36.0,25.0,69.44444444444444,Shortage,Medium Risk,,
S09201,36.0,21.0,58.333333333333336,Shortage,Medium Risk,,
S09202,33.0,18.0,54.54545454545454,Shortage,Medium Risk,,
S09203,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S09204,39.0,19.0,48.71794871794872,Shortage,High Risk,,
S09205,50.0,24.0,48.0,Shortage,High Risk,,
S09206,40.0,24.0,60.0,Shortage,Medium Risk,,
S09207,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S09208,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S09209,32.0,23.0,71.875,Shortage,Medium Risk,,
S09210,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S09211,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S09212,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S09213,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S09214,18.0,12.0,66.66666666666666,Shortage,Medium Risk,,
S09215,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S09216,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S09217,37.0,26.0,70.27027027027027,Shortage,Medium Risk,,
S09218,23.0,17.0,73.91304347826086,Shortage,Medium Risk,,
S09219,34.0,25.0,73.52941176470588,Shortage,Medium Risk,,
S09220,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S09221,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09222,42.0,25.0,59.523809523809526,Shortage,Medium Risk,,
S09223,36.0,22.0,61.11111111111112,Shortage,Medium Risk,,
S09224,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S09225,28.0,18.0,64.28571428571429,Shortage,Medium Risk,,
S09226,25.0,17.0,68.0,Shortage,Medium Risk,,
S09227,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S09228,31.0,16.0,51.61290322580645,Shortage,Medium Risk,,
S09229,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S09230,33.0,23.0,69.6969696969697,Shortage,Medium Risk,,
S09231,25.0,13.0,52.0,Shortage,Medium Risk,,
S09232,38.0,26.0,68.42105263157895,Shortage,Medium Risk,,
S09233,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S09234,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S09235,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S09236,35.0,24.0,68.57142857142857,Shortage,Medium Risk,,
S09237,32.0,24.0,75.0,Safe,Low Risk,,
S09238,40.0,28.0,70.0,Shortage,Medium Risk,,
S09239,25.0,18.0,72.0,Shortage,Medium Risk,,
S09240,23.0,16.0,69.56521739130434,Shortage,Medium Risk,,
S09241,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S09242,22.0,11.0,50.0,Shortage,Medium Risk,,
S09243,30.0,17.0,56.66666666666666,Shortage,Medium Risk,,
S09244,31.0,25.0,80.64516129032258,Safe,Low Risk,,
S09245,22.0,14.0,63.63636363636363,Shortage,Medium Risk,,
S09246,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S09247,31.0,23.0,74.19354838709677,Shortage,Medium Risk,,
S09248,24.0,17.0,70.83333333333334,Shortage,Medium Risk,,
S09249,32.0,17.0,53.125,Shortage,Medium Risk,,
S09250,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S09251,32.0,22.0,68.75,Shortage,Medium Risk,,
S09252,38.0,27.0,71.05263157894737,Shortage,Medium Risk,,
S09253,29.0,27.0,93.10344827586206,Safe,Low Risk,,
S09254,25.0,15.0,60.0,Shortage,Medium Risk,,
S09255,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09256,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S09257,33.0,20.0,60.60606060606061,Shortage,Medium Risk,,
S09258,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S09259,41.0,30.0,73.17073170731707,Shortage,Medium Risk,,
S09260,39.0,24.0,61.53846153846154,Shortage,Medium Risk,,
S09261,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S09262,35.0,19.0,54.285714285714285,Shortage,Medium Risk,,
S09263,34.0,17.0,50.0,Shortage,Medium Risk,,
S09264,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S09265,16.0,10.0,62.5,Shortage,Medium Risk,,
S09266,30.0,21.0,70.0,Shortage,Medium Risk,,
S09267,34.0,18.0,52.94117647058824,Shortage,Medium Risk,,
S09268,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S09269,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S09270,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S09271,21.0,13.0,61.90476190476191,Shortage,Medium Risk,,
S09272,25.0,15.0,60.0,Shortage,Medium Risk,,
S09273,28.0,23.0,82.14285714285714,Safe,Low Risk,,
S09274,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S09275,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09276,34.0,20.0,58.82352941176471,Shortage,Medium Risk,,
S09277,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09278,35.0,19.0,54.285714285714285,Shortage,Medium Risk,,
S09279,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S09280,32.0,18.0,56.25,Shortage,Medium Risk,,
S09281,32.0,18.0,56.25,Shortage,Medium Risk,,
S09282,32.0,24.0,75.0,Safe,Low Risk,,
S09283,24.0,13.0,54.16666666666666,Shortage,Medium Risk,,
S09284,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S09285,35.0,28.0,80.0,Safe,Low Risk,,
S09286,32.0,15.0,46.875,Shortage,High Risk,,
S09287,43.0,28.0,65.11627906976744,Shortage,Medium Risk,,
S09288,38.0,28.0,73.68421052631578,Shortage,Medium Risk,,
S09289,24.0,15.0,62.5,Shortage,Medium Risk,,
S09290,22.0,13.0,59.09090909090909,Shortage,Medium Risk,,
S09291,36.0,24.0,66.66666666666666,Shortage,Medium Risk,,
S09292,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09293,31.0,23.0,74.19354838709677,Shortage,Medium Risk,,
S09294,40.0,22.0,55.00000000000001,Shortage,Medium Risk,,
S09295,37.0,20.0,54.054054054054056,Shortage,Medium Risk,,
S09296,20.0,9.0,45.0,Shortage,High Risk,,
S09297,26.0,16.0,61.53846153846154,Shortage,Medium Risk,,
S09298,22.0,12.0,54.54545454545454,Shortage,Medium Risk,,
S09299,21.0,12.0,57.14285714285714,Shortage,Medium Risk,,
S09300,30.0,21.0,70.0,Shortage,Medium Risk,,
S09301,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S09302,23.0,15.0,65.21739130434783,Shortage,Medium Risk,,
S09303,19.0,12.0,63.1578947368421,Shortage,Medium Risk,,
S09304,38.0,23.0,60.526315789473685,Shortage,Medium Risk,,
S09305,23.0,16.0,69.56521739130434,Shortage,Medium Risk,,
S09306,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S09307,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S09308,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S09309,34.0,23.0,67.64705882352942,Shortage,Medium Risk,,
S09310,20.0,17.0,85.0,Safe,Low Risk,,
S09311,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S09312,32.0,22.0,68.75,Shortage,Medium Risk,,
S09313,27.0,14.0,51.85185185185185,Shortage,Medium Risk,,
S09314,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S09315,33.0,22.0,66.66666666666666,Shortage,Medium Risk,,
S09316,32.0,19.0,59.375,Shortage,Medium Risk,,
S09317,32.0,18.0,56.25,Shortage,Medium Risk,,
S09318,37.0,26.0,70.27027027027027,Shortage,Medium Risk,,
S09319,40.0,23.0,57.49999999999999,Shortage,Medium Risk,,
S09320,30.0,15.0,50.0,Shortage,Medium Risk,,
S09321,40.0,26.0,65.0,Shortage,Medium Risk,,
S09322,32.0,17.0,53.125,Shortage,Medium Risk,,
S09323,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S09324,28.0,13.0,46.42857142857143,Shortage,High Risk,,
S09325,25.0,13.0,52.0,Shortage,Medium Risk,,
S09326,29.0,19.0,65.51724137931035,Shortage,Medium Risk,,
S09327,32.0,18.0,56.25,Shortage,Medium Risk,,
S09328,36.0,25.0,69.44444444444444,Shortage,Medium Risk,,
S09329,36.0,22.0,61.11111111111112,Shortage,Medium Risk,,
S09330,24.0,11.0,45.83333333333333,Shortage,High Risk,,
S09331,26.0,14.0,53.84615384615385,Shortage,Medium Risk,,
S09332,32.0,27.0,84.375,Safe,Low Risk,,
S09333,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S09334,27.0,18.0,66.66666666666666,Shortage,Medium Risk,,
S09335,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09336,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09337,28.0,16.0,57.14285714285714,Shortage,Medium Risk,,
S09338,29.0,20.0,68.96551724137932,Shortage,Medium Risk,,
S09339,37.0,28.0,75.67567567567568,Safe,Low Risk,,
S09340,30.0,16.0,53.333333333333336,Shortage,Medium Risk,,
S09341,35.0,25.0,71.42857142857143,Shortage,Medium Risk,,
S09342,35.0,25.0,71.42857142857143,Shortage,Medium Risk,,
S09343,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S09344,35.0,26.0,74.28571428571429,Shortage,Medium Risk,,
S09345,37.0,24.0,64.86486486486487,Shortage,Medium Risk,,
S09346,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S09347,31.0,21.0,67.74193548387096,Shortage,Medium Risk,,
S09348,44.0,26.0,59.09090909090909,Shortage,Medium Risk,,
S09349,22.0,13.0,59.09090909090909,Shortage,Medium Risk,,
S09350,30.0,21.0,70.0,Shortage,Medium Risk,,
S09351,35.0,22.0,62.85714285714285,Shortage,Medium Risk,,
S09352,18.0,8.0,44.44444444444444,Shortage,High Risk,,
S09353,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S09354,25.0,12.0,48.0,Shortage,High Risk,,
S09355,30.0,14.0,46.66666666666666,Shortage,High Risk,,
S09356,32.0,21.0,65.625,Shortage,Medium Risk,,
S09357,20.0,17.0,85.0,Safe,Low Risk,,
S09358,28.0,17.0,60.71428571428571,Shortage,Medium Risk,,
S09359,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S09360,30.0,18.0,60.0,Shortage,Medium Risk,,
S09361,42.0,28.0,66.66666666666666,Shortage,Medium Risk,,
S09362,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S09363,40.0,28.0,70.0,Shortage,Medium Risk,,
S09364,31.0,23.0,74.19354838709677,Shortage,Medium Risk,,
S09365,35.0,28.0,80.0,Safe,Low Risk,,
S09366,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S09367,32.0,20.0,62.5,Shortage,Medium Risk,,
S09368,27.0,15.0,55.55555555555556,Shortage,Medium Risk,,
S09369,35.0,20.0,57.14285714285714,Shortage,Medium Risk,,
S09370,32.0,24.0,75.0,Safe,Low Risk,,
S09371,33.0,23.0,69.6969696969697,Shortage,Medium Risk,,
S09372,36.0,22.0,61.11111111111112,Shortage,Medium Risk,,
S09373,33.0,12.0,36.36363636363637,Shortage,High Risk,,
S09374,31.0,22.0,70.96774193548387,Shortage,Medium Risk,,
S09375,17.0,12.0,70.58823529411765,Shortage,Medium Risk,,
S09376,34.0,20.0,58.82352941176471,Shortage,Medium Risk,,
S09377,30.0,21.0,70.0,Shortage,Medium Risk,,
S09378,34.0,27.0,79.41176470588235,Safe,Low Risk,,
S09379,25.0,19.0,76.0,Safe,Low Risk,,
S09380,16.0,11.0,68.75,Shortage,Medium Risk,,
S09381,38.0,21.0,55.26315789473685,Shortage,Medium Risk,,
S09382,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09383,24.0,14.0,58.333333333333336,Shortage,Medium Risk,,
S09384,25.0,16.0,64.0,Shortage,Medium Risk,,
S09385,36.0,20.0,55.55555555555556,Shortage,Medium Risk,,
S09386,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09387,38.0,22.0,57.89473684210527,Shortage,Medium Risk,,
S09388,29.0,24.0,82.75862068965517,Safe,Low Risk,,
S09389,32.0,23.0,71.875,Shortage,Medium Risk,,
S09390,41.0,25.0,60.97560975609756,Shortage,Medium Risk,,
S09391,25.0,17.0,68.0,Shortage,Medium Risk,,
S09392,20.0,16.0,80.0,Safe,Low Risk,,
S09393,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S09394,27.0,19.0,70.37037037037037,Shortage,Medium Risk,,
S09395,28.0,15.0,53.57142857142857,Shortage,Medium Risk,,
S09396,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S09397,36.0,21.0,58.333333333333336,Shortage,Medium Risk,,
S09398,34.0,24.0,70.58823529411765,Shortage,Medium Risk,,
S09399,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09400,33.0,19.0,57.57575757575758,Shortage,Medium Risk,,
S09401,37.0,29.0,78.37837837837837,Safe,Low Risk,,
S09402,26.0,20.0,76.92307692307693,Safe,Low Risk,,
S09403,31.0,17.0,54.83870967741935,Shortage,Medium Risk,,
S09404,30.0,18.0,60.0,Shortage,Medium Risk,,
S09405,40.0,20.0,50.0,Shortage,Medium Risk,,
S09406,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S09407,35.0,18.0,51.42857142857142,Shortage,Medium Risk,,
S09408,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S09409,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S09410,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S09411,25.0,16.0,64.0,Shortage,Medium Risk,,
S09412,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S09413,32.0,20.0,62.5,Shortage,Medium Risk,,
S09414,23.0,14.0,60.86956521739131,Shortage,Medium Risk,,
S09415,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S09416,34.0,22.0,64.70588235294117,Shortage,Medium Risk,,
S09417,24.0,17.0,70.83333333333334,Shortage,Medium Risk,,
S09418,28.0,19.0,67.85714285714286,Shortage,Medium Risk,,
S09419,19.0,11.0,57.89473684210527,Shortage,Medium Risk,,
S09420,26.0,20.0,76.92307692307693,Safe,Low Risk,,
S09421,35.0,18.0,51.42857142857142,Shortage,Medium Risk,,
S09422,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09423,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S09424,39.0,19.0,48.71794871794872,Shortage,High Risk,,
S09425,31.0,19.0,61.29032258064516,Shortage,Medium Risk,,
S09426,32.0,21.0,65.625,Shortage,Medium Risk,,
S09427,27.0,16.0,59.25925925925925,Shortage,Medium Risk,,
S09428,38.0,26.0,68.42105263157895,Shortage,Medium Risk,,
S09429,32.0,16.0,50.0,Shortage,Medium Risk,,
S09430,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S09431,29.0,16.0,55.172413793103445,Shortage,Medium Risk,,
S09432,30.0,20.0,66.66666666666666,Shortage,Medium Risk,,
S09433,30.0,22.0,73.33333333333333,Shortage,Medium Risk,,
S09434,29.0,23.0,79.3103448275862,Safe,Low Risk,,
S09435,25.0,14.0,56.00000000000001,Shortage,Medium Risk,,
S09436,34.0,16.0,47.05882352941176,Shortage,High Risk,,
S09437,29.0,17.0,58.620689655172406,Shortage,Medium Risk,,
S09438,31.0,20.0,64.51612903225806,Shortage,Medium Risk,,
S09439,29.0,15.0,51.72413793103448,Shortage,Medium Risk,,
S09440,26.0,18.0,69.23076923076923,Shortage,Medium Risk,,
S09441,37.0,21.0,56.75675675675676,Shortage,Medium Risk,,
S09442,29.0,23.0,79.3103448275862,Safe,Low Risk,,
S09443,33.0,18.0,54.54545454545454,Shortage,Medium Risk,,
S09444,26.0,15.0,57.692307692307686,Shortage,Medium Risk,,
S09445,39.0,25.0,64.1025641025641,Shortage,Medium Risk,,
S09446,30.0,24.0,80.0,Safe,Low Risk,,
S09447,34.0,21.0,61.76470588235294,Shortage,Medium Risk,,
S09448,27.0,17.0,62.96296296296296,Shortage,Medium Risk,,
S09449,52.0,27.0,51.92307692307693,Shortage,Medium Risk,,
S09450,30.0,19.0,63.33333333333333,Shortage,Medium Risk,,
S09451,40.0,24.0,60.0,Shortage,Medium Risk,,
S09452,29.0,21.0,72.41379310344827,Shortage,Medium Risk,,
S09453,35.0,18.0,51.42857142857142,Shortage,Medium Risk,,
S09454,26.0,17.0,65.38461538461539,Shortage,Medium Risk,,
S09455,26.0,11.0,42.30769230769231,Shortage,High Risk,,
S09456,33.0,21.0,63.63636363636363,Shortage,Medium Risk,,
S09457,27.0,20.0,74.07407407407408,Shortage,Medium Risk,,
S09458,33.0,16.0,48.48484848484848,Shortage,High Risk,,
